Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,y
118337932,61,65,1116.0,1994.0,27.0,18.0,18.29508196721312,1.6160060055074257,292.0,17.0,30.67692307692308,55.37009224648823,26.2806688222336,1.0647473542126795,946703.456,988618.4000154238,2203180.0,272.0,116336138.0,1938935.6333333328,254766.61871296944,2203716.0,934972.0,118337932.0,1849030.1875,481234.2549601097,2204035.0,272.0,0,1,0,0,1952,2080,0.5154729254521704,0.5492744287605094,17.0,292.0,24.62992125984252,39.96423066360008,1597.1397325334333,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
105936714,3,1,72.0,18.0,27.0,18.0,24.0,5.196152422706632,18.0,18.0,18.0,0.0,0.8495638254363828,0.037758392241617,35312238.0,25649545.985329505,56999701.0,7000259.0,63999960.0,31999980.0,35354944.49374347,56999701.0,7000259.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,96,32,0.0283187941812127,0.0094395980604042,18.0,27.0,21.6,4.929503017546495,24.3,0,0,0,1,1,0,0,0,0.0,27.0,24.0,18.0,0,0,0,0,0,0,3,72,1,18,-1,1444,3,0,0.0,0.0,0.0,0.0,35312238.0,25649545.985329505,56999701.0,7000259.0,8
118059507,61,65,1116.0,1994.0,27.0,18.0,18.29508196721312,1.6160060055074257,292.0,17.0,30.67692307692308,55.37009224648825,26.34264769545413,1.0672583953785273,944476.056,1001229.2829627012,2001497.0,199.0,116058547.0,1934309.1166666672,357607.39521502866,2001794.0,10979.0,118059507.0,1844679.796875,535928.8646623354,2001772.0,248.0,0,1,0,0,1952,2080,0.5166885882388108,0.5505698071397165,17.0,292.0,24.62992125984253,39.96423066360008,1597.1397325334333,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
215,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,4776744.186046512,9302.32558139535,215.0,0.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,215.0,215.0,0.0,215.0,215.0,0,1,0,0,0,64,0.0,9302.325581395353,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,227,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
98823868,6,13,144.0,2451.0,27.0,18.0,24.0,4.6475800154489,292.0,17.0,188.53846153846152,107.43185078971024,26.25883860364583,0.1922612460382546,5490214.888888889,9894113.437172355,37756202.0,236.0,88817064.0,17763412.8,11897196.034359977,37992816.0,8001970.0,98823868.0,8235322.333333334,11253225.040786108,37756601.0,482.0,0,1,0,0,192,416,0.0607140776962909,0.1315471683419637,17.0,292.0,131.09999999999997,117.23925155536928,13745.04210526316,0,0,0,1,1,0,0,0,2.0,138.0,24.0,188.5384615384616,0,0,0,0,0,0,6,144,13,2451,-1,394,6,0,162661.33333333337,117029.50225249473,246658.0,236.0,16307940.666666664,11052906.443712218,37756202.0,7755312.0,8
118464816,61,65,1116.0,1994.0,27.0,18.0,18.29508196721312,1.6160060055074252,292.0,17.0,30.67692307692308,55.37009224648825,26.252520410785927,1.063606936256922,947718.5280000002,992471.089451115,2071790.0,284.0,116462991.0,1941049.85,276530.09222131,2072764.0,497013.0,118464816.0,1851012.75,492752.7977972482,2072345.0,284.0,0,1,0,0,1952,2080,0.5149208183466051,0.5486861179103171,17.0,292.0,24.62992125984252,39.96423066360009,1597.1397325334335,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
119039893,229,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9321253926194304,519824.8602620087,729559.1034918196,5668765.0,7.0,118713159.0,520671.74999999977,731051.4758092995,5668765.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.9237248474341289,0.0084005451853018,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,229,0,1,0,-1,-1,0,0,10584710.0,0.0,10584710.0,10584710.0,5668765.0,0.0,5668765.0,5668765.0,0
118063501,64,68,1161.0,2045.0,27.0,15.0,18.140625,1.7262417890567112,292.0,17.0,30.073529411764717,54.1901891700214,27.15487828876089,1.1180423999115527,901248.0992366415,979186.3467796564,2002376.0,174.0,116062171.0,1842256.682539683,465814.155277715,2002687.0,34951.0,118063501.0,1762141.8059701486,591280.7067677457,2002689.0,288.0,0,1,0,0,2048,2176,0.5420811635934801,0.5759612363180726,15.0,292.0,24.24060150375939,39.08734399062583,1527.8204602415128,0,0,0,1,1,0,0,0,1.0,24.424242424242426,18.140625,30.073529411764717,0,0,0,0,0,0,64,1161,68,2045,-1,227,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
118001666,5,5,108.0,529.0,27.0,18.0,21.6,4.929503017546495,292.0,17.0,105.8,127.2387519586702,5.398228869073764,0.084744566233497,13111296.222222222,14360485.849273404,46282404.0,766328.0,79471687.0,19867921.75,21112114.982188504,51001019.0,5020774.0,118001666.0,29500416.5,24828989.50339807,57537572.0,766328.0,0,1,0,0,160,160,0.0423722831167485,0.0423722831167485,17.0,292.0,59.45454545454545,91.95799436303908,8456.27272727273,0,0,0,1,1,0,0,0,1.0,65.4,21.6,105.8,0,0,0,0,0,0,5,108,5,529,-1,502,5,0,3486428.5,1742574.859673036,4718615.0,2254242.0,18504801.5,14973895.410375029,46282404.0,5020774.0,6
109970097,6,10,108.0,170.0,18.0,18.0,18.0,0.0,17.0,17.0,17.0,0.0,2.527959941692149,0.1454940973635769,7331339.8,10839126.121500611,42000589.0,14267.0,99675360.0,19935072.0,20124069.81003211,50008129.0,942177.0,109970097.0,12218899.666666664,19731043.509776223,60046357.0,14267.0,0,1,0,0,192,320,0.0545602865113413,0.0909338108522356,17.0,18.0,17.352941176470587,0.4925921830718893,0.2426470588235297,0,0,0,1,1,0,0,0,1.0,18.4375,18.0,17.0,0,0,0,0,0,0,6,108,10,170,-1,651,6,0,4891981.666666667,3600431.848729029,9040670.0,2584403.0,15882358.666666668,13362279.242774531,42000589.0,7239552.0,8
132,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,7780303.030303028,15151.515151515148,132.0,0.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0,132.0,132.0,0.0,132.0,132.0,0,1,0,0,0,64,0.0,15151.515151515148,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
564,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,1820921.9858156024,3546.099290780141,564.0,0.0,564.0,564.0,0.0,0.0,0.0,0.0,0.0,564.0,564.0,0.0,564.0,564.0,0,1,0,0,0,64,0.0,3546.099290780141,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
118151451,61,65,1116.0,1994.0,27.0,18.0,18.29508196721312,1.6160060055074257,292.0,17.0,30.67692307692308,55.37009224648823,26.32214817234873,1.0664278680758648,945211.608,988598.7076732276,2070310.0,170.0,116150064.0,1935834.399999999,263194.92834960914,2070546.0,658027.0,118151451.0,1846116.421875,484915.82321676594,2070544.0,394.0,0,1,0,0,1952,2080,0.5162865075605377,0.5501413605153271,17.0,292.0,24.62992125984252,39.96423066360008,1597.1397325334333,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
60,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,17116666.666666668,33333.333333333336,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,60.0,0,1,0,0,0,64,0.0,33333.333333333336,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
119655982,228,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913819904131496,524806.9385964911,455707.2412815357,3770518.0,10517.0,119534013.0,526581.5550660795,455924.08391845814,3770518.0,10517.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.9054626119737168,0.0083572921577794,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,228,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
286,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,3590909.0909090913,6993.006993006993,286.0,0.0,286.0,286.0,0.0,0.0,0.0,0.0,0.0,286.0,286.0,0.0,286.0,286.0,0,1,0,0,0,64,0.0,6993.006993006993,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
118058107,64,68,1161.0,2045.0,27.0,15.0,18.140625000000004,1.7262417890567112,292.0,17.0,30.073529411764717,54.19018917002141,27.156118977919913,1.1180934825593976,901206.9236641228,979308.9091894394,2000764.0,661.0,116056153.0,1842161.15873016,471556.456749458,2001631.0,13769.0,118058107.0,1762061.2985074625,593522.1331592269,2002593.0,901.0,0,1,0,0,2048,2176,0.5421059309378897,0.5759875516215078,15.0,292.0,24.240601503759393,39.08734399062583,1527.8204602415128,0,0,0,1,1,0,0,0,1.0,24.424242424242426,18.140625,30.073529411764717,0,0,0,0,0,0,64,1161,68,2045,-1,227,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
533,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,1926829.2682926827,3752.3452157598495,533.0,0.0,533.0,533.0,0.0,0.0,0.0,0.0,0.0,533.0,533.0,0.0,533.0,533.0,0,1,0,0,0,64,0.0,3752.3452157598495,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
149,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,6892617.44966443,13422.818791946307,149.0,0.0,149.0,149.0,0.0,0.0,0.0,0.0,0.0,149.0,149.0,0.0,149.0,149.0,0,1,0,0,0,64,0.0,13422.818791946307,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,227,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
119,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,8630252.100840336,16806.722689075632,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,0.0,119.0,119.0,0,1,0,0,0,64,0.0,16806.722689075632,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
119660207,3,1,54.0,17.0,18.0,18.0,18.0,0.0,17.0,17.0,17.0,0.0,0.5933467923885507,0.0334279883035803,39886735.66666666,28669415.86012401,67125580.0,9974081.0,119660207.0,59830103.5,70507063.18547818,109686126.0,9974081.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,32,0.0250709912276852,0.008356997075895,17.0,18.0,17.8,0.4472135954999577,0.1999999999999998,0,0,0,4,4,0,0,0,0.0,22.25,18.0,17.0,0,0,0,0,0,0,0,13,0,4,1326,368,2,32,0.0,0.0,0.0,0.0,1059870805188113.6,917875005163860.2,1589806193797374.0,42560546.0,6
118560680,62,64,1134.0,1533.0,27.0,18.0,18.290322580645164,1.6031433955497774,292.0,17.0,23.953125,40.05806487472825,22.494810252437823,1.0627469410600543,948485.4400000004,989876.6802989244,2079990.0,286.0,116558916.0,1910801.901639344,351729.18862038845,2080957.0,157565.0,118560680.0,1881915.555555556,428801.4588972149,2080467.0,286.0,0,1,0,0,1984,2048,0.5229389709978046,0.53980797006225,17.0,292.0,21.14173228346456,28.48968747131975,811.6622922134734,0,0,0,1,1,0,0,0,1.0,21.30952380952381,18.29032258064516,23.953125,0,0,0,0,0,0,62,1134,64,1533,-1,227,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
118063609,64,68,1161.0,2045.0,27.0,15.0,18.140625000000004,1.7262417890567108,292.0,17.0,30.0735294117647,54.1901891700214,27.154853448533824,1.1180413771698272,901248.9236641224,986726.3064625262,2002172.0,223.0,116061339.0,1842243.4761904755,500643.4087760456,2002554.0,19084.0,118063609.0,1762143.417910448,615668.1667227092,2002458.0,406.0,0,1,0,0,2048,2176,0.5420806677187041,0.5759607094511231,15.0,292.0,24.240601503759397,39.08734399062583,1527.820460241513,0,0,0,1,1,0,0,0,1.0,24.424242424242426,18.140625,30.073529411764717,0,0,0,0,0,0,64,1161,68,2045,-1,227,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
112999963,5,9,117.0,2151.0,27.0,18.0,23.4,4.929503017546495,292.0,27.0,239.0,91.7986928011505,20.070803032032853,0.123893845876746,8692304.846153846,16798172.60579556,62000127.0,5936.0,105999964.0,26499991.0,24241909.936042786,62000127.0,9999988.0,27319317.0,3414914.625,7602334.149399999,21733158.0,5936.0,0,1,0,0,160,288,0.0442478020988378,0.0796460437779081,18.0,292.0,153.0,129.26550749744274,16709.571428571428,0,0,0,1,1,0,0,0,1.0,163.92857142857142,23.4,239.0,0,0,0,0,0,0,5,117,9,2151,-1,850,5,0,1112702.0,1196495.3844457571,1958752.0,266652.0,18462426.5,21541889.21578402,62000127.0,5041247.0,8
118236328,61,65,1116.0,1994.0,27.0,18.0,18.29508196721312,1.616006005507426,292.0,17.0,30.67692307692307,55.37009224648825,26.30325258409581,1.0656623233427884,945890.6240000004,989408.7782039632,2079702.0,201.0,116235143.0,1937252.383333333,263925.8100605259,2079956.0,654024.0,118236328.0,1847442.625,485557.0365055457,2079925.0,204.0,0,1,0,0,1952,2080,0.5159158866976992,0.5497464366450893,17.0,292.0,24.62992125984253,39.96423066360009,1597.1397325334342,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
118058070,65,69,1176.0,2062.0,27.0,15.0,18.09230769230769,1.756444178972436,292.0,17.0,29.88405797101449,53.813276360973155,27.42718053920413,1.1350346486267309,887654.6616541357,977660.8352037072,2001424.0,171.0,116057236.0,1813394.3125,515274.320190677,2001689.0,29808.0,118058070.0,1736148.088235294,623726.2296379082,2001738.0,252.0,0,1,0,0,2080,2208,0.5505765086622202,0.5844581399645107,15.0,292.0,24.118518518518513,38.80761039608732,1506.0306246545051,0,0,0,1,1,0,0,0,1.0,24.298507462686572,18.092307692307692,29.88405797101449,0,0,0,0,0,0,65,1176,69,2062,-1,227,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
118052564,65,69,1176.0,2062.0,27.0,15.0,18.092307692307696,1.7564441789724357,292.0,17.0,29.88405797101449,53.813276360973155,27.42845974950616,1.1350875869159436,887613.2631578945,974809.673945784,2000850.0,509.0,116050915.0,1813295.546875,507800.0999092136,2001634.0,13767.0,118052564.0,1736067.117647059,616126.6559650479,2001645.0,602.0,0,1,0,0,2080,2208,0.550602187683107,0.5844853992328366,15.0,292.0,24.11851851851852,38.80761039608733,1506.0306246545051,0,0,0,1,1,0,0,0,1.0,24.298507462686572,18.092307692307692,29.88405797101449,0,0,0,0,0,0,65,1176,69,2062,-1,227,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
58,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,17706896.55172414,34482.758620689645,58.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0,58.0,58.0,0,1,0,0,0,64,0.0,34482.758620689645,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
118054975,63,67,1146.0,2028.0,27.0,15.0,18.190476190476197,1.6930326184112956,292.0,17.0,30.268656716417908,54.575103128639014,26.885779273596892,1.1011818858120972,915154.84496124,977137.2711642592,2000649.0,418.0,116053059.0,1871823.532258064,388898.65744722384,2001674.0,237001.0,118054975.0,1788711.7424242424,544770.9556773747,2002339.0,418.0,0,1,0,0,2016,2144,0.533649683124324,0.5675322026877733,15.0,292.0,24.366412213740443,39.37320566985979,1550.24932472108,0,0,0,1,1,0,0,0,1.0,24.553846153846155,18.19047619047619,30.268656716417908,0,0,0,0,0,0,63,1146,67,2028,-1,227,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
88136719,46,50,846.0,1739.0,27.0,18.0,18.391304347826093,1.85566113848126,292.0,17.0,34.78,62.68915539454679,29.32943305956284,1.0892168563706122,927754.9368421052,986313.590338834,2070306.0,313.0,86134976.0,1914110.5777777769,319016.14748547884,2071028.0,494982.0,88136719.0,1798708.5510204085,555606.455152538,2071217.0,313.0,0,1,0,0,1472,1600,0.5219164103442516,0.5673004460263604,17.0,292.0,26.835051546391764,45.556210794186974,2075.3683419243985,0,0,0,1,1,0,0,0,1.0,27.11458333333333,18.39130434782609,34.78,0,0,0,0,0,0,46,846,50,1739,-1,227,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
118194343,65,69,1212.0,2062.0,27.0,18.0,18.646153846153847,2.0873934795484868,292.0,17.0,29.8840579710145,53.813276360973155,27.70014128341151,1.1337260024365126,888679.2706766916,987365.8173215932,2000353.0,639.0,116192720.0,1815511.25,553310.8121860337,2001119.0,21105.0,118194343.0,1738152.1029411762,652148.2824217328,2001673.0,911.0,0,1,0,0,2080,2208,0.5499417175998008,0.5837842848367116,17.0,292.0,24.385185185185183,38.77470039631072,1503.4773908236589,0,0,0,1,1,0,0,0,1.0,24.56716417910448,18.646153846153847,29.88405797101449,0,0,0,0,0,0,65,1212,69,2062,-1,227,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
118450426,61,64,1116.0,1533.0,27.0,18.0,18.29508196721312,1.616006005507426,292.0,17.0,23.953125,40.05806487472825,22.363786180051388,1.0552937986056716,955245.3709677422,990289.7078924916,2081954.0,182.0,116449159.0,1940819.3166666671,254890.9048840168,2082250.0,811898.0,118450426.0,1880165.492063492,423805.4647155579,2082167.0,296.0,0,1,0,0,1952,2048,0.5149833737195677,0.5403104248861038,17.0,292.0,21.166666666666668,28.602027900133233,818.0759999999997,0,0,0,1,1,0,0,0,1.0,21.336,18.295081967213115,23.953125,0,0,0,0,0,0,61,1116,64,1533,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
118629865,62,65,1134.0,1994.0,27.0,18.0,18.290322580645164,1.6031433955497774,292.0,17.0,30.67692307692308,55.37009224648823,26.367727890443103,1.0705567270096783,941506.8650793656,990869.425888932,2089136.0,347.0,116627891.0,1911932.6393442624,356394.08685653174,2089776.0,165670.0,118629865.0,1853591.640625,494285.27874482865,2204153.0,347.0,0,1,0,0,1984,2080,0.5226339927133863,0.5479227342962921,17.0,292.0,24.57812500000001,39.81089341187872,1584.907234251969,0,0,0,1,1,0,0,0,1.0,24.771653543307085,18.29032258064516,30.67692307692308,0,0,0,0,0,0,62,1134,65,1994,-1,227,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
118055245,65,69,1176.0,2062.0,27.0,15.0,18.09230769230769,1.756444178972436,292.0,17.0,29.88405797101449,53.813276360973155,27.427836857227305,1.1350618094096538,887633.4210526319,972927.671598251,2000706.0,504.0,116053291.0,1813332.671875,497937.0956971406,2001472.0,26257.0,118055245.0,1736106.5441176472,610315.0841227621,2001984.0,504.0,0,1,0,0,2080,2208,0.5505896836688621,0.584472125740792,15.0,292.0,24.11851851851851,38.80761039608733,1506.0306246545051,0,0,0,1,1,0,0,0,1.0,24.298507462686572,18.092307692307692,29.88405797101449,0,0,0,0,0,0,65,1176,69,2062,-1,227,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
118062442,64,68,1161.0,2045.0,27.0,15.0,18.140625000000004,1.7262417890567108,292.0,17.0,30.073529411764717,54.1901891700214,27.155121863394967,1.1180524285614897,901240.0152671756,979641.8589280628,2002535.0,202.0,116060884.0,1842236.253968254,470543.8596386228,2002805.0,30897.0,118062442.0,1762125.9999999998,592902.8174932672,2002753.0,259.0,0,1,0,0,2048,2176,0.5420860259692071,0.5759664025922825,15.0,292.0,24.240601503759393,39.08734399062583,1527.8204602415128,0,0,0,1,1,0,0,0,1.0,24.424242424242426,18.140625,30.073529411764717,0,0,0,0,0,0,64,1161,68,2045,-1,227,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
118061357,61,65,1116.0,1994.0,27.0,18.0,18.29508196721312,1.6160060055074257,292.0,17.0,30.67692307692308,55.37009224648823,26.34223491095397,1.0672416716335051,944490.856,985994.1656414334,2001194.0,375.0,116059476.0,1934324.6,252281.4705271925,2002158.0,918419.0,118061357.0,1844708.703125,479181.1872823506,2001788.0,375.0,0,1,0,0,1952,2080,0.5166804918225698,0.5505611798109351,17.0,292.0,24.62992125984252,39.96423066360008,1597.1397325334333,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
143,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,7181818.181818183,13986.013986013986,143.0,0.0,143.0,143.0,0.0,0.0,0.0,0.0,0.0,143.0,143.0,0.0,143.0,143.0,0,1,0,0,0,64,0.0,13986.013986013986,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
118094228,61,64,1107.0,1986.0,27.0,18.0,18.147540983606557,1.152331919396064,292.0,17.0,31.03124999999999,55.75911022439178,26.19094982355954,1.0584767953265253,952372.8064516132,996889.3931919412,2072194.0,206.0,116594916.0,1943248.6,317802.3556940457,2072580.0,165904.0,118094228.0,1874511.555555556,476601.859325349,2205293.0,343.0,0,1,0,0,1952,2048,0.5165366761193443,0.5419401192071809,17.0,292.0,24.76190476190477,40.113923482288,1609.1268571428568,0,0,0,1,1,0,0,0,1.0,24.96,18.147540983606557,31.03125,0,0,0,0,0,0,61,1107,64,1986,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
27379547,14,16,238.0,284.0,17.0,17.0,17.0,0.0,18.0,15.0,17.75,0.7745966692414832,19.06532639126571,1.095708413291133,944122.3103448276,1000419.3253294592,2000350.0,219.0,26013154.0,2001011.8461538465,195.2894630003397,2001306.0,2000621.0,27378572.0,1825238.133333333,530757.7677002229,2001206.0,219.0,0,1,0,0,448,512,0.5113305928691955,0.5843778204219376,15.0,18.0,17.387096774193548,0.6672040844618543,0.4451612903225812,0,0,0,1,1,0,0,0,1.0,17.966666666666665,17.0,17.75,0,0,0,0,0,0,14,238,16,284,-1,229,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
118898885,61,65,1107.0,2003.0,27.0,18.0,18.147540983606557,1.152331919396064,292.0,17.0,30.81538461538461,55.349145292546154,26.15667926574753,1.059723983113887,951191.08,994950.0456369624,2069204.0,284.0,118392989.0,1973216.4833333327,191233.76039034952,2069802.0,697968.0,118898885.0,1857795.078125,490183.2057816978,2069882.0,284.0,0,1,0,0,1952,2080,0.5130409759519612,0.5466830071619259,17.0,292.0,24.700787401574804,39.96036031119432,1596.8303962004743,0,0,0,1,1,0,0,0,1.0,24.896825396825395,18.147540983606557,30.81538461538461,0,0,0,0,0,0,61,1107,65,2003,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
